Source,Target,Weight_0,Weight_1,Weight_2,Weight_3,Weight_4,Weight_5,Weight_6,Weight_7,Weight_8,Weight_9,Weight_10,Weight_11
b3403,b3403,0.5166786201639578,0.5187989122321074,0.5215868043846773,0.5392739031988028,0.5330164644047893,0.5344652194341107,0.5305691872747843,0.5298998426248844,0.5335841562802752,0.5290456594875805,0.5360171294360301,0.5480692495223336
b1988,b1214,0.4997748353172125,0.4956231143210062,0.5017657013090948,0.519015129539851,0.500360655196585,0.519122031474429,0.5049781555518466,0.5037660390242057,0.5067007695814714,0.5050033486735114,0.5112131253901195,0.5237018899798749
b2664,b1214,0.48783181456406655,0.4960104029608502,0.49445186457400603,0.5145914679492758,0.522931437495527,0.51166652425156,0.5155075458881228,0.5117704475528263,0.5094826651233607,0.49499550670536274,0.4955111236989829,0.5015499863471437
b3067,b1214,0.4815362931557577,0.48529936918771976,0.4861885173173849,0.5057477616808919,0.5050889690228781,0.5054022932703662,0.5023753319498755,0.498626128478686,0.4966108958839477,0.48499393715973294,0.486130293421016,0.4933322070064018
b1214,b1214,0.4724372854287311,0.47529963221366756,0.4764972848654313,0.496282034003933,0.49422042591937515,0.497606027536919,0.4927372658376538,0.4883887952573368,0.48523096455947,0.4728988058202042,0.472651624146709,0.47895395387844836
b3067,b1572,0.5153261113984577,0.517385490092833,0.5201081061782872,0.538006868598831,0.5322470610514778,0.5343526667094884,0.5311876696384471,0.5311851551935296,0.5354401691215936,0.5313090699606329,0.5385336444876163,0.5508155229835475
b1572,b1572,0.47437187731928737,0.4772627242704708,0.4785372754570872,0.49809946834307217,0.4955321948827474,0.49830580888322534,0.4928212632378429,0.4879405034058025,0.4843943479790594,0.4718160516404773,0.47146650505981996,0.477642267188464
b1334,b3365,0.4901757484145197,0.4601995533276046,0.47569819013192727,0.5005308292448284,0.49321514041306447,0.49754276194194796,0.5075158690128885,0.4876906179666844,0.5054699138128224,0.4780277373865832,0.4799398656585429,0.4889535688802761
b3357,b3365,0.48942313476271815,0.4719026531585489,0.4917947202822719,0.5009114081505704,0.5045231618633866,0.510243612013702,0.48976584534950957,0.5039561364768048,0.4820613055979542,0.48702066215025125,0.46052849543224383,0.4972082280614349
b3261,b3365,0.4603187919376933,0.4834990064435044,0.4972975840968298,0.48075968392707724,0.4755123176407063,0.5055344054291988,0.5069589821088177,0.4952012091227691,0.48464956315224145,0.45357970177958123,0.4786409931387593,0.4534419078261392
b0080,b3365,0.45899965566490303,0.4597696935276102,0.4707573918915201,0.5136166616589809,0.4997689262147309,0.48699656656859,0.4872434433967612,0.5016332115965759,0.48362773504185413,0.466019289274263,0.4995728106699151,0.47630546960971243
b1237,b3365,0.4883229869164725,0.480577488570255,0.4627642035231883,0.49751044243643755,0.5058231724847514,0.5145229119331808,0.4864048275659672,0.4838252145549765,0.49162213073571603,0.485863118290265,0.44162935064542747,0.47389483062904997
b1221,b3365,0.49479145640940647,0.505055305056276,0.505535584858001,0.5054146883334084,0.5179770136624983,0.507527820631903,0.5126600706492213,0.509546026918553,0.5197360207889351,0.504666696736814,0.5134175678195539,0.4976771999950088
b1712,b3365,0.48198523698453194,0.5022772956690342,0.4764289385776796,0.505450357925583,0.4911489075715533,0.5105156401514686,0.4949760402154567,0.4926333321726947,0.49866492089139586,0.4798140112700119,0.46990020781713293,0.49445169240747167
b0912,b3365,0.482798437229626,0.48957313635080524,0.497704861380881,0.5186223831615003,0.5159800607228956,0.5160804657215091,0.5075828717279627,0.49909588803807736,0.4818830907674476,0.49967618941470837,0.4989897215224966,0.5255390324497834
b3067,b3365,0.46149823986792043,0.4857444423790981,0.46203832229106623,0.5053201598214742,0.48472258874139706,0.4906509085401818,0.4780883486731639,0.48410719514273737,0.4871538737350757,0.45607689962880393,0.47684842316463427,0.504217339564548
b2193,b3365,0.4716537745306048,0.4802297742838712,0.48577347267246906,0.4863419687991405,0.5059204545838591,0.4829637939454874,0.505009167302174,0.4774433352058503,0.4802400981837993,0.49452534841545165,0.4919184953871232,0.46794490174525816
b3365,b3365,0.477596760512977,0.48039623081591104,0.4817914483385086,0.5013906521581946,0.4987638625833225,0.5019163228131484,0.49736582597927986,0.49352353653222797,0.49128578872490475,0.4799938127892121,0.48073103734919703,0.4878151047701776
b1237,b1599,0.30253122399812543,0.3083066872725846,0.30349122470380985,0.3314230323352148,0.345553561993879,0.3564440248439683,0.34790833237096386,0.3293934530240973,0.2999010932370983,0.2574942136647434,0.2292181418172151,0.212819416593846
b3067,b1599,0.6259143684532316,0.626151291013212,0.6327976307586665,0.6452468937328751,0.6285865904145758,0.6252215732850374,0.6237199244641967,0.6322104797875011,0.6529320821739245,0.6678867510839461,0.6931300419154958,0.7200917848795875
b1599,b1599,0.5153860897066785,0.5175371724622334,0.5202823159166746,0.5380286670025869,0.5318858834899042,0.533378995650836,0.5294475133140981,0.5286606447063569,0.5321324346594679,0.5273366885172633,0.5340757423798804,0.5459402463388687
b4000,b0687,0.49780857523635735,0.5002450682067985,0.502356663814522,0.5209430984792974,0.5164814101537542,0.5187631545819712,0.5144727710007037,0.5122593081838754,0.5130755191164587,0.5052805674258557,0.5092371635763913,0.5190050950037675
b0440,b0687,0.5076260435274932,0.5099044989983469,0.5123736963592311,0.5304947132945494,0.5250958703247829,0.5269369903772008,0.5228445757049996,0.5214211736759865,0.5237056435153423,0.5175575141603579,0.5230688937212965,0.5339003833645845
b0687,b0687,0.47294896132895303,0.47581366829140115,0.4770474786227965,0.49682743054553585,0.494735446873145,0.4981161682542307,0.49328958457423394,0.48900718962008527,0.4859749178355408,0.47378702577962045,0.47368120676259945,0.48011232045147906
b0889,b4387,0.44420898484190674,0.45836341329934205,0.46881492766732397,0.49723532286928873,0.5016625408306424,0.5101998592938963,0.5106914239068459,0.5130058476923379,0.5190377457888227,0.5174981844009058,0.5284324748297441,0.5451694103455405
b4387,b4387,0.5339228279169208,0.5266470621219642,0.5215647796660599,0.5325592274149733,0.5217622881437642,0.5195250740960917,0.5114938460928298,0.5054135780929289,0.5014903537396452,0.4881900980894544,0.4864230865652109,0.4906772705742321
b3067,b4393,0.46858569390123833,0.4702519274820475,0.47116903821537953,0.4937304291636368,0.4983152121611963,0.511884194923137,0.5193139564731206,0.5270730409163977,0.5354905845287123,0.5324827964165721,0.5388318648858961,0.5511822325235336
b4393,b4393,0.5155315636696466,0.5183489599439671,0.5207685435522732,0.5358676479155314,0.5239709789348189,0.516420188984767,0.5012583500282485,0.4889975414451814,0.4809319232830822,0.4662943081712988,0.4655446742201251,0.47051395385121136
b3405,b0693,0.5351620475567297,0.5351753952558863,0.5328279188252174,0.5400921730766212,0.5231208628203409,0.5172520780634853,0.508843843659857,0.5049287813191585,0.5052008766962217,0.4978156775653608,0.5030038585079838,0.5144428292848997
b0693,b0693,0.45417723076507144,0.45929078556889,0.46539675951014603,0.49491446706406544,0.5028293165160046,0.5130776320428082,0.51256342351732,0.5114773059984183,0.5118748006627513,0.5027100872854854,0.5047899716441708,0.5123889397336153
b2741,b0863,0.49001085354409724,0.48297695301718835,0.4880793224060243,0.5164520873523001,0.517052137757767,0.5142063642569366,0.5016322569265699,0.491966901015782,0.5149561175994649,0.48916770049705566,0.49575617174481007,0.5098706448383366
b3237,b0863,0.4855611586159662,0.49246934169531087,0.4954072429342573,0.5147549788764274,0.5053481513107435,0.5144280892626111,0.5083772973382452,0.5048720338225172,0.5158477478793221,0.4977469198561124,0.4892984782918958,0.5165040500692119
b0889,b0863,0.49352938495582793,0.488153136334389,0.489832128302145,0.5115859083959479,0.515704803066062,0.5094564100864695,0.5040012942550659,0.4994417363841046,0.4941022545700828,0.48889881542617286,0.5048721505004428,0.4946688316922998
b3067,b0863,0.4865341829732082,0.5021653632638419,0.5010404061802511,0.5099670720272353,0.49829225557041834,0.5107030202495006,0.5141759314397298,0.5182991897503996,0.49876589435684726,0.502382567170934,0.49414326260028263,0.5074630318340267
b0863,b0863,0.47001334527279814,0.4746178206410142,0.4751571052575888,0.4933992666344455,0.49081002048649625,0.495271453715945,0.4917941526560662,0.48843988827828955,0.4807809571632317,0.4709606203116711,0.46965181840352727,0.4746805569277211
b2741,b2912,0.49794583415283067,0.4809095178470726,0.48213392710039965,0.5134744257515134,0.50058969736477,0.5032531485648348,0.4982705217431979,0.4934645012113356,0.5131148308104877,0.4846644723939768,0.4898268071261585,0.4723031934071103
b3261,b2912,0.4779738973330954,0.4895926242502965,0.47127408820062155,0.5019863757341787,0.49419907030167676,0.5070819581541782,0.5003794449698186,0.4852590636001462,0.4946795983945027,0.5074312132263848,0.5082741853935729,0.5315895535947419
b1237,b2912,0.4880896893379938,0.4927833447494077,0.4878015907956783,0.5044276896310407,0.5158775020064558,0.5211425803957128,0.5141140681563496,0.49658967906918144,0.5007401184926006,0.4693370499715874,0.46740590759050854,0.48297924973952944
b0889,b2912,0.48822616975920385,0.48440712558350196,0.49570830889391293,0.5097917613037068,0.5017396418145152,0.5031230507672285,0.4994580408221276,0.5072230959541913,0.4992359189643536,0.48711867497050715,0.49208941010303137,0.4880651650898603
b2669,b2912,0.4798111929110496,0.49430000182194184,0.505829795757255,0.49959241706076696,0.49837884679881467,0.5087355565311816,0.503672566517584,0.5193443144494855,0.4821432110742903,0.493973684821252,0.500071995115066,0.5192802538577137
b3067,b2912,0.47110139844755244,0.47388259925746756,0.485262006151177,0.5131192010981034,0.510671042666843,0.49617546446192784,0.49601447742779403,0.4930004393547583,0.49540890207792493,0.47934058625579284,0.4753905066633179,0.48007201222656326
b2912,b2912,0.4678828897689679,0.47306770834161554,0.473200834658602,0.49354551838599364,0.493260740182164,0.496026071260274,0.49119621832824645,0.4849372533871191,0.48127897913040235,0.4694351627880231,0.4676842322188242,0.47695855736626347
b3067,b2906,0.458151737663749,0.4599084450350222,0.4604439296942855,0.48368333461366453,0.4896968306765062,0.5044199111065581,0.5124801951512392,0.5202275422070388,0.5278680929034855,0.52370979932271,0.5295400182982537,0.5410482382064022
b2906,b2906,0.5192428569256021,0.5220417176508033,0.5245674498624691,0.5393022930259164,0.5266505939695135,0.518306249465475,0.5024428994935849,0.4896939633096179,0.48140004030971933,0.4667306680231429,0.46545708883404063,0.4703684211578274
b1988,b0877,0.544961125021156,0.5465890780781472,0.55038970889517,0.5667488384424584,0.5578295479890091,0.5580681122117811,0.5548477796026888,0.5566298253689252,0.5648441683925137,0.5654916599533913,0.577353525608572,0.5934198765551646
b0889,b0877,0.4446654925151464,0.44804242274121564,0.44829374923595444,0.46943279409114297,0.470024828859219,0.4746363531937934,0.4691699861034272,0.4624850313648333,0.45499068420879035,0.43767414198794347,0.4327430430785525,0.43517143659582147
b0877,b0877,0.4721622403846375,0.4750232465724369,0.47619901177961443,0.49598304202977817,0.49393716372749746,0.4973207633445527,0.4924343367209731,0.48802653535211976,0.4847867028685932,0.4723602311365565,0.4720398507940945,0.4782721333340243
b2741,b0861,0.49373991204911416,0.4921658036151451,0.4995171813717594,0.5078094072151427,0.5156538041693457,0.5151986676755845,0.5087443266591652,0.5041262277370038,0.49513406957084366,0.4774939146901369,0.47275096682907236,0.49930248780343184
b3237,b0861,0.48387660333157395,0.4963417918916876,0.4945026242380772,0.5098396749825238,0.5071058408313488,0.5090302229425813,0.5085542260435078,0.4981563273192087,0.49263618730124853,0.46733027591330745,0.48910829082245477,0.4947700536996196
b0889,b0861,0.4906208815285426,0.481087826362075,0.48854086515147344,0.5082918869833984,0.5080687302014263,0.5107537264378714,0.501077406335244,0.5052913229712501,0.5064916597013738,0.5108722026208158,0.48877965830066544,0.5056234050199842
b3067,b0861,0.48716064722439195,0.49996664466600016,0.49378541718481034,0.5220917237799064,0.5058480030240746,0.5112156981075686,0.5113663000892741,0.5064372557856905,0.5132133631183852,0.5047468085198595,0.5274818046331189,0.5154329353859736
b0861,b0861,0.4692167749666218,0.47281862085245063,0.4729870464663098,0.49477661825601177,0.4908957578166967,0.4949540396979981,0.4903843092843812,0.4861152944438834,0.4840680740666422,0.472764708379051,0.47341616081202886,0.47621385607933625
b1334,b2904,0.4963073944803287,0.4846142335119761,0.5009134157402403,0.5085084807288734,0.5004718028205182,0.5017727370400128,0.5157727137415477,0.48849739047120155,0.48080249342623294,0.4912303030572164,0.47430530578362884,0.5026347088028534
b3357,b2904,0.47971004931526323,0.4833391258183393,0.47485558654684923,0.4886486806262313,0.49368057110189506,0.5037372447653453,0.4888846748424689,0.4970149880177206,0.5138436400229722,0.4798985402430332,0.484729416813004,0.4745119347481625
b1988,b2904,0.47346827313949497,0.4892031215845013,0.48471087683072095,0.5104351307158752,0.495716724838175,0.503130554321963,0.5101335387216747,0.4822499992849027,0.479797389055954,0.47733185312744597,0.47164773909625407,0.46994362583923505
b1658,b2904,0.47905590914463914,0.4778632516215761,0.47900863988926023,0.5112515936250822,0.4976291214206553,0.5092610711447856,0.5008087954721486,0.5113474890625194,0.49530194597311517,0.4934144901990461,0.4979083047870368,0.4732640242449351
b0889,b2904,0.47160215491453067,0.48117616140395064,0.4808595490463523,0.497617537704232,0.5142259583718527,0.4985432239197399,0.48852165341099674,0.490329407102462,0.5023321668382894,0.4671808542218648,0.4831470819281491,0.5160846093649956
b2808,b2904,0.4916165801257,0.49688828624638814,0.4931207638088634,0.5075184522763158,0.5005386232674373,0.5189613035176087,0.4962104589173299,0.5097065785228113,0.5029991700919645,0.5013190029050268,0.4984594245256689,0.5102912119695447
b3067,b2904,0.4808010456457414,0.4784518428311075,0.48913837060446763,0.514936272708334,0.5170021032502741,0.5031623240807106,0.505350227934376,0.5031595627596502,0.49541718433264154,0.48439913395325673,0.49567967130940654,0.5122897959721012
b2904,b2904,0.4724701485275578,0.4753026550261314,0.47653738746900637,0.4963014901646778,0.49424613921003796,0.49764892789811477,0.49277920143537424,0.48843889516712546,0.4852905388220296,0.47295845671319137,0.4727504504136008,0.47906621370298164
b3461,b0685,0.41131779992443745,0.4151226810317452,0.41403877801118244,0.4366608916489973,0.44037712639057114,0.4464288742753958,0.4402163894529346,0.43075212878472324,0.4181500819189669,0.3951454163695643,0.3851492865725287,0.3838354447269805
b4043,b0685,0.577538017271089,0.5787491361681965,0.5838485383903537,0.598749584774902,0.5867691387726645,0.5855913976238413,0.5830890255979355,0.5875729287279301,0.6007613349114155,0.6069540094403733,0.6237642702358995,0.6435124185876813
b0685,b0685,0.47586571062121946,0.4786615548053454,0.47997390214535063,0.4995898913799101,0.49720075109502043,0.5004307969721502,0.4956364310322783,0.4915522899899971,0.4889056074528628,0.4771524595128633,0.4774531881418305,0.48416982982741763
b4401,b2092,0.4923711324765535,0.49273627781958734,0.4914379716305639,0.5155795322789049,0.5089033402128805,0.5149222734784693,0.5087673986356613,0.5028288051102092,0.4982543596361471,0.4884749948001013,0.4939724620152453,0.507906796745774
b3357,b2092,0.48450197849975024,0.4907783862978951,0.48010427306033715,0.5098993157167693,0.5041121950998494,0.5107684339615848,0.5037439056303941,0.4932952726113396,0.4785812421235736,0.4700835571156946,0.47902062440419935,0.491606802043852
b4498,b2092,0.47650955225385694,0.5019026816286187,0.4955351880670402,0.5045806658617579,0.5141667530458364,0.5029004931393949,0.5038943167297012,0.5047979708057887,0.5008186128475755,0.49999791535615923,0.5016701355516635,0.4873432632827155
b3067,b2092,0.4947734407980339,0.4708649338504473,0.49201506601177114,0.5119668028024998,0.49783857505564383,0.5116707848441192,0.5036727661703796,0.502701665460212,0.5168619908957208,0.4960311655217066,0.4918128422266487,0.518600778386304
b2092,b2092,0.4724970368138157,0.4773040997547023,0.48174881290060084,0.49633973372908885,0.496893301818482,0.4968883930925637,0.4936836527412122,0.4924898830514432,0.4937871087155585,0.48228899160091054,0.47955092853933673,0.48098926197961955
b4401,b3398,0.49275850609747346,0.4913225404455532,0.48863134250007895,0.5031857597834032,0.4958236212739841,0.49429037489799177,0.48386504109438744,0.471997643075154,0.45757324379054404,0.4297839434847174,0.4102881101087906,0.39440520826328934
b3398,b3398,0.4984769066342034,0.5031175648828704,0.5079867011506003,0.5292211455260543,0.526970958991206,0.5320155213182042,0.5319317232243495,0.5362563231612066,0.5474448702370207,0.5536415163110322,0.5746454333577683,0.603561362254686
b2573,b0691,0.5298938071001813,0.5103132328713902,0.5010573000065187,0.5163609359465026,0.5132227497768674,0.5179819446746532,0.5165180403421349,0.517592020880599,0.5226017121423785,0.5197769366745463,0.5290508713087307,0.5438303829500627
b0691,b0691,0.45625107055201986,0.4797961002411819,0.4925733969540494,0.5152299501722678,0.5109814796593621,0.5118295286502691,0.5051559316861578,0.4996354688531757,0.49581618274275585,0.4826291546021483,0.48116553333786105,0.4859389394437764
b3961,b0849,0.4838292718873513,0.4914154300198741,0.49797722099564967,0.52102243772956,0.5201627833826864,0.5254766170852845,0.524466582277104,0.5264092907236451,0.5330452164045518,0.5322613849759338,0.5437389117522479,0.5606988276645819
b0849,b0849,0.5041637251325413,0.5028927113653209,0.5017103590935694,0.5173992358530323,0.5108800902717222,0.5113714080682253,0.5049554263849223,0.49990113134456815,0.49665425767443444,0.48408522365432544,0.4831873852531683,0.4883934174142542
b1658,b2938,0.5113742661230105,0.5135827389869843,0.5161810038871841,0.5341229131206113,0.5283720458615172,0.5300540163414649,0.5260611446766882,0.5249758535680303,0.5278648687478147,0.5224369390366012,0.5286202833835142,0.540080090127792
b3067,b2938,0.4834053589124336,0.4860962625225522,0.48770192305922855,0.5069769677335857,0.5038801632168275,0.506797731538185,0.5021638770486991,0.49871758322624443,0.4972788037369432,0.48686145800635783,0.4883830555824387,0.49606057430145234
b2938,b2938,0.47291460485154097,0.47577907602151576,0.4770104127278901,0.4967907093722982,0.49470093821343863,0.4980739770227451,0.4932528330915551,0.48896540580094144,0.4859126836321823,0.47371494298079136,0.4736128767847804,0.4800239544442072
b3357,b3415,0.5100506176567169,0.5092607224068326,0.511166488814674,0.5310243793503807,0.5264411459505598,0.5301680452196657,0.5261159484946457,0.5280593246845157,0.5286032086089149,0.5271468965600049,0.5186815455398547,0.524458320103935
b3438,b3415,0.4653126899208082,0.4659443558422115,0.4663623784866883,0.48789199671479366,0.48730080234561546,0.4925224987570024,0.4874852249241606,0.48496141395711384,0.4790644720618902,0.46878168931665787,0.45638470120278757,0.4577054667160445
b3067,b3415,0.48943402387745477,0.4965034670477361,0.4993169203907727,0.5156153256077263,0.5104403744423499,0.510186460344876,0.5057760800016838,0.4982488448466245,0.5009404118762424,0.4854217696574955,0.5091859492878995,0.5257011348339218
b3415,b3415,0.4761316071451834,0.4797664396327994,0.4812847991699456,0.5003984503414645,0.4977087393631002,0.500393284206039,0.4956148974790396,0.4907051747366939,0.4886995032067872,0.475849689423209,0.480120688400864,0.4883444954060659
b1988,b1202,0.6483117570158511,0.6481083372371976,0.6554803417794792,0.6667947176096164,0.6479555235435596,0.6433607100657437,0.640785683622206,0.6469918196212682,0.6634380631625023,0.6684340423061308,0.6843224780836583,0.6986837786807866
b2664,b1202,0.3443537631469771,0.34947634036661407,0.3462311724818648,0.3722470325891756,0.38245972969110487,0.3917513230489347,0.38561869113901737,0.3745883370468201,0.3591104447230381,0.3377482640707133,0.3292967624311482,0.3340009649695504
b1202,b1202,0.4721389228620188,0.4750303408402671,0.4762343929964646,0.49603957568373913,0.4940052112943397,0.4974082978130018,0.4926044350829305,0.4883712119001925,0.4853797617857906,0.47327793977863014,0.47310859973674796,0.4794180275413714
b3067,b1564,0.5329618334850615,0.5348909635381466,0.5383682947439439,0.5553775716795948,0.5476353429955736,0.548423920813841,0.5449584730741819,0.5457377826085492,0.5520461968197392,0.5504198724468344,0.5600015270965687,0.5739943170190525
b1563,b1564,0.45517231977651634,0.4582554073091239,0.45875386457357503,0.47929463903749725,0.4788411553120407,0.482961557882795,0.4777031362532268,0.4718965362465636,0.46608794604019227,0.45082002630251283,0.44800365331732633,0.4524452537368523
b1564,b1564,0.47710803987906264,0.4798972035432394,0.48126633769748356,0.5008298383377141,0.4983227600848591,0.5014953798389646,0.49672215585589813,0.49272963127803243,0.49025197098254425,0.4786753733004124,0.47911266947952535,0.4858991276007127
b1712,b4408,0.48194006450110816,0.5044093267868479,0.4995661037724355,0.527600700984905,0.5196775711585853,0.5105785841204711,0.5078041555740961,0.5174094573465908,0.504380045816322,0.4903486349764104,0.5313486689135748,0.5018445808837532
b0912,b4408,0.49371805972827804,0.4904128157803038,0.5039509110125927,0.5086195717240461,0.5142920586226294,0.5124744191419341,0.5112648684778143,0.4950878362099696,0.5103006025268887,0.505899674165252,0.48576122125253574,0.48806336876233214
b3067,b4408,0.45216330592691045,0.4583869136534386,0.46071210334526397,0.4793961982995698,0.4809116592634592,0.4810741415335093,0.4771058600167302,0.47014875096027786,0.46545885605956666,0.4498193953098991,0.4486327437218528,0.44131297256264584
b1914,b4408,0.4845056316050878,0.4726723875307006,0.46870574301739804,0.4936350418937402,0.48534537069239375,0.505306602607834,0.49540958416539504,0.49263871269186876,0.4873980671477879,0.4764338297054309,0.46151879430478454,0.5154975103773496
b4408,b4408,0.4818906292965699,0.48455605964508836,0.4862175011970869,0.5056376443121947,0.5027292027254686,0.5057407316590502,0.5011463248358515,0.4976649157767655,0.49609781162300687,0.4855775109744608,0.4870320914817211,0.49468912955578137
b1334,b3367,0.49254560769857975,0.4808227417089931,0.4749185102736545,0.49650004419076715,0.49002898897532454,0.49179857320251064,0.4816161340327586,0.48814196316936237,0.49476623791407975,0.4784208209830135,0.46550451429962586,0.5088414924926598
b3357,b3367,0.49355070840047854,0.4769696719130559,0.47932082732047415,0.5104837428130093,0.5143215716529661,0.5049628773633079,0.5112947198350776,0.49374346571152394,0.49172630083163,0.4822890509252046,0.4823789710544555,0.5020329414739915
b3261,b3367,0.496387919619169,0.4835335711443743,0.49273881992764224,0.5068639105780315,0.49888848022609417,0.5105180077454586,0.5172082446140325,0.509090663640698,0.49316081939918416,0.5003767779963577,0.49891343952449096,0.5054004040057963
b0080,b3367,0.4642260461299665,0.4912890953588391,0.4895599193749063,0.5146615327416537,0.48484596543692576,0.49947212437340094,0.4930470226628904,0.4824237399655946,0.4828533744309118,0.47906655387223895,0.4923829963140117,0.4551656387000406
b1237,b3367,0.4684009624417506,0.4916880327102898,0.4845640313845176,0.5012357825734138,0.5036559029172119,0.5068643353125265,0.5069576998893863,0.48568797498489846,0.5138367328915898,0.4782790132978541,0.4744092016408744,0.4916880698368704
b1221,b3367,0.49151065865594734,0.4611754047348728,0.5013242623169956,0.5028841210411688,0.5001172667784981,0.5019816354386107,0.49684298618962625,0.488604268533551,0.4947539088311632,0.4904739160869322,0.5024210549239685,0.46277737911936373
b1712,b3367,0.46746292682331486,0.4829840421472618,0.4630049382667656,0.49662479073780486,0.5032567888518473,0.49847745406629773,0.4956140755196267,0.50408593479154,0.47896077748517213,0.47400861472811356,0.4493168812372858,0.4967277121987218
b0912,b3367,0.4660008828224054,0.49220596669091204,0.4818406173848895,0.4986942457337222,0.5048310219644113,0.5131222730455474,0.5040033316679768,0.4991856216009024,0.49973077083505896,0.47400675358866495,0.4921512988781201,0.5017211442590437
b3067,b3367,0.484742484883702,0.4738393772999053,0.49521261353814416,0.5064834985737406,0.5160236349568146,0.5027432006525913,0.4899309071889561,0.5133278976786733,0.49564807919988996,0.5020829114014999,0.491457182338082,0.46784369429997
b2193,b3367,0.4781034394324084,0.48949884898270724,0.4872887552414991,0.5028494052528082,0.4991760368340895,0.5143665998220571,0.49937667465887386,0.4964346623627029,0.4946786409733693,0.4726581883400637,0.4980901780451126,0.515790664964533
b3367,b3367,0.4722713514503226,0.4751735048790899,0.4763630778302183,0.4961270972765207,0.49409644278019593,0.49748163305629545,0.49260953965986615,0.4882298530613248,0.48503576096854845,0.47266222844120526,0.4723929836165262,0.4786672023621705
b2741,b2079,0.48934385680563824,0.4901656066586092,0.49164852422111255,0.5108152007774891,0.5071596622961366,0.5107802320334164,0.5048712830644777,0.4982776556415174,0.5004448806394856,0.48708787701034856,0.4893421231067021,0.5059942311440814
b3912,b2079,0.4806316783859372,0.49004568839505647,0.49276693649053843,0.511480285517392,0.5086385561546983,0.5079798890686192,0.5087700327776291,0.5191319981104614,0.5071092620115797,0.512004903289664,0.5146394167772259,0.49155887326088693
b2664,b2079,0.5021953582551826,0.4992358530047688,0.5005646319028239,0.5195290744954789,0.5146793913265924,0.5197410137484766,0.5111918241192701,0.49812982504793135,0.5077593409606256,0.4880550480747134,0.4914612482346467,0.525985623049597
b2079,b2079,0.4699203293992425,0.47313433150931183,0.47429538544366084,0.4941630119157714,0.49233648294597687,0.4956548938507002,0.4909809533043343,0.4870477464527941,0.483008013506037,0.4709115671140023,0.47030301896517596,0.4748260657534857
b3357,b0108,0.4264051734536704,0.43010952929947727,0.42974841027086935,0.4518043262149831,0.454171525450852,0.45962357278588134,0.4538003507355484,0.44563515620499733,0.4353495200240742,0.4148058029092489,0.4067995470899493,0.40663846776373436
b3067,b0108,0.5446824411234461,0.5462816729409937,0.5500188635949201,0.5663364885084153,0.5574035941203611,0.5576186334094536,0.5543553755563982,0.5560803803269799,0.5642326381290053,0.5648705386245577,0.5768254314209242,0.5931175156203047
b0108,b0108,0.4931540029937097,0.495669300864413,0.49760299015198767,0.5163912245796501,0.5123497015357763,0.5148087004468503,0.5103769330499371,0.5077146312665937,0.5077158533054821,0.49897374386445137,0.5020605497511953,0.5110103756542346
b2664,b1216,0.5454137929379174,0.531000397785944,0.5197041979692818,0.529547244239112,0.5217972741184931,0.5240315139317401,0.5212396854621196,0.5215742530324782,0.5261390852742271,0.5228246160600073,0.5314679760743459,0.5454952695538625
b1216,b1216,0.44359643973002233,0.46204573292404216,0.4764832448085123,0.503917511903666,0.503682106676791,0.5066951917634888,0.5011269146429803,0.49617840909918787,0.4926399635207672,0.4797261658850234,0.4786144842854789,0.48381430561493866
b3461,b3401,0.496733501419049,0.49830370715629246,0.4996377055452068,0.5182905660781428,0.5153092047469902,0.520881068250825,0.5223575478695545,0.5278721743262581,0.5371322900493598,0.5363516619905137,0.5449922356384059,0.55829940417556
b3401,b3401,0.4923239256683453,0.49539053127414745,0.4977014895088696,0.5163292593157859,0.511048614341827,0.5105895718774949,0.5009034498020517,0.4910655706854141,0.4829731161862134,0.46721416355170503,0.4652933763324836,0.4701810341880381
b3067,b0120,0.49779331324716936,0.4996675342194797,0.5016978962437563,0.5214361454335424,0.5197785935987519,0.5265393507817567,0.527795163219147,0.5311459673951365,0.537394792549447,0.5340403134456337,0.5410956289911154,0.5535176212373788
b0120,b0120,0.49119987764415396,0.49405758176771253,0.4958075145169622,0.5135366473023061,0.5071344268980426,0.5056530635495476,0.4961628155678313,0.4882201876802389,0.4827810655744979,0.46932190507781313,0.46886440088842934,0.4746249285315806
b1892,b2737,0.46170421936202294,0.4296113117749231,0.45324195271663875,0.46573920240677835,0.48457030083648633,0.47745912112441397,0.47979707133784655,0.47649409960032924,0.45380220510773406,0.42518461466593344,0.4565352911744807,0.4415722294585711
b1891,b2737,0.5236707831073307,0.5293812727853753,0.5146465931588121,0.5599914004393881,0.5382594724931055,0.5442538391619159,0.5267690857505057,0.5314680281193276,0.5385905322836188,0.5356180186132647,0.5495069171623829,0.5718406155783259
b1922,b2737,0.5266503863466615,0.5356270171564894,0.548103573497503,0.5422800225324553,0.5425997360070975,0.5424547908417554,0.549032587701529,0.5443207707624466,0.5527704992132118,0.5540390237137187,0.5477354911182135,0.5587384859289339
b2735,b2737,0.4008812207409163,0.42951409919734235,0.4137365235575717,0.4397703072810878,0.43189197930339346,0.445754117068318,0.43543557226547885,0.42331473824709054,0.421582991759476,0.40688244560354025,0.3708464279652854,0.3810000897161329
b2737,b2737,0.47634351111423634,0.4791564008435757,0.4805122673224533,0.5001244103596676,0.49769889344224927,0.5009146755750576,0.4961381153936309,0.4921010517281627,0.48953158401123603,0.4778445325921266,0.4781724798557025,0.4848695391688708
